"NUM_CNPJ_CPF","NOME DO _FORNECEDOR","MUNICIPIO","UF","NUM_FISCAL","DATA NOTA","VALOR DO ITEM","CATEGORIA","LOCAL VIAGEM","UF LOCAL VIAGEM","DAT_INI","DAT_FIM","DSC_OBJETO_EVENTO"
21665601000193,"SOARES E BATALHA RESTAURANTE LTDA ME","ITU","SP",15742,"19-dez-18","1129,8","FORNECIMENTO DE ALIMENTAÇÃO","ITU","SP","16-dez-18","19-dez-18","Cerimônia de Abertura do Centro de Memória Michel Temer"
28280598000139,"D. PEREIRA DE SOUZA XAVIER EIRELI ME","APARECIDA DE GOIANIA","GO",104,"19-dez-18",912,"FORNECIMENTO DE ALIMENTAÇÃO","APARECIDA DE GOIANIA","GO","17-dez-18","19-dez-18","Desafio Chave de Ouro - Inauguração do Hospital Municipal de Aparecida de Goiânia"
67200600000174,"TINHOS RESTAURANTE LTDA EPP","INDAIATUBA","SP",502,"19-dez-18",253,"FORNECIMENTO DE ALIMENTAÇÃO","ITU","SP","16-dez-18","19-dez-18","Cerimônia de Abertura do Centro de Memória Michel Temer"
47508411097800,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","ITU","SP",220166,"19-dez-18",25,"GENEROS DE ALIMENTAÇÃO","ITU","SP","16-dez-18","19-dez-18","Cerimônia de Abertura do Centro de Memória Michel Temer"
33472739000155,"CONFEITARIA SANTO AMARO LTDA","RIO DE JANEIRO","RJ",190470,"19-fev-18",7450,"FORNECIMENTO DE ALIMENTAÇÃO","ITAGUAI","RJ","16-fev-18","20-fev-18","Cerimônia de Início da Integração dos Submarinos Classe Riachuelo"
6057223033690,"SENDAS DISTRIBUIDORA S/A","RIO DE JANEIRO","RJ",59723,"19-fev-18","3055,7","GENEROS DE ALIMENTAÇÃO","ITAGUAI","RJ","16-fev-18","20-fev-18","Cerimônia de Início da Integração dos Submarinos Classe Riachuelo"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4764,"19-mai-18",6330,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","16-mai-18","19-mai-18","Fórum Exame e CNI - Inovação: A indústria do Futuro"
48696371000186,"PANIFICADORA LA PLAGE LTDA","GUARUJÁ","SP",589,"19-mai-18",13776,"FORNECIMENTO DE ALIMENTAÇÃO","GUARUJA","SP","16-mai-18","20-mai-18","Jantar no âmbito da Conveção da FIESP e do CIESP"
19671146000197,"HELIO R DA SILVA -ME",,"SP",18455,"19-mai-18",4056,"FORNECIMENTO DE ALIMENTAÇÃO","GUARUJA","SP","16-mai-18","20-mai-18","Jantar no âmbito da Conveção da FIESP e do CIESP"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5708,"19-out-18",1290,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","18-out-18","19-out-18","Agenda Privada"
13204033000103,"JCP PEIOTO RESTAURANTE BUFFET","GOIANIA","GO",526,"20-dez-18",175,"FORNECIMENTO DE ALIMENTAÇÃO","GOIANIA","GO","17-dez-18","19-dez-18","Cerimônia de Posse da nova Diretoria da FIEG - Federação das Indústrias do Estado e outorga da Comenda Mérito Industrial ao Presidente da República Michel Temer."
24684899000177,"JEAN SILVA ME","ITAJAÍ","SC",1563,"20-dez-18","7051,2","FORNECIMENTO DE ALIMENTAÇÃO","BOMBINHAS","SC","16-dez-18","20-dez-18","CERIMONIA DE INAUGURAÇÃO DO CENTRO DE EDUCAÇÃO INTEGRAL LEONEL DE MOURA BRIZOLA."
9557566000193,"JEFFERSON HENRIQUE AUGUSTO CONCEIÇÃO EPP","ITAJÁI","SC",1322,"20-dez-18",360,"FORNECIMENTO DE ALIMENTAÇÃO","BOMBINHAS","SC","16-dez-18","20-dez-18","CERIMONIA DE INAUGURAÇÃO DO CENTRO DE EDUCAÇÃO INTEGRAL LEONEL DE MOURA BRIZOLA."
13203242000124,"TATI RESTAURANTE E LANCHONETE LTDA - ME","ITAGUAÍ","RJ",194295,"20-fev-18",3894,"FORNECIMENTO DE ALIMENTAÇÃO","ITAGUAI","RJ","16-fev-18","20-fev-18","Cerimônia de Início da Integração dos Submarinos Classe Riachuelo"
8509047000197,"PALÁCIO DO PÃO DE ITAGUAÍ 2007 LTDA ME","ITAGUAÍ","RJ",272645,"20-fev-18",135,"FORNECIMENTO DE ALIMENTAÇÃO","ITAGUAI","RJ","16-fev-18","20-fev-18","Cerimônia de Início da Integração dos Submarinos Classe Riachuelo"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9472,"20-fev-18",350,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","20-fev-18","21-fev-18","Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4574,"21-abr-18",720,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","20-abr-18","21-abr-18","Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4577,"21-abr-18",240,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","20-abr-18","21-abr-18","Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5287,"21-ago-18",4080,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","16-ago-18","17-ago-18","Encontro na Sede do SECOVI-SP"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5288,"21-ago-18",4080,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","17-ago-18","21-ago-18","Congresso Aço Brasil 2018"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",6095,"21-dez-18",9000,"FORNECIMENTO DE ALIMENTAÇÃO","ITU","SP","16-dez-18","19-dez-18","Cerimônia de Abertura do Centro de Memória Michel Temer"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",6096,"21-dez-18",6600,"FORNECIMENTO DE ALIMENTAÇÃO","ITU","SP","16-dez-18","19-dez-18","Cerimônia de Abertura do Centro de Memória Michel Temer"
16928294000156,"GAMA EMPRENDIMENTOS HOTELEIROS LTDA",,"PR",357,"21-dez-18",6248,"FORNECIMENTO DE ALIMENTAÇÃO","FOZ DO IGUAÇU","PR","19-dez-18","21-dez-18","Encontro Internacional em Foz do Iguaçu com o Presidente do Paraguai, Mario Abdo"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9474,"21-fev-18",75,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","20-fev-18","21-fev-18","Agenda Privada"
21092391000191,"BAIÃO DO CENTRO LTDA","JUAZEIRO DO NORTE","CE",160,"22-ago-18",1832,"FORNECIMENTO DE ALIMENTAÇÃO","SALGUEIRO","PE",31/07/2018,"03-ago-18","Cerimônia de entrega da Estação de Bombeamento (EBI-3) do Eixo Norte do Projeto de Integração do Rio São Francisco-PISF"
156772000117,"RESTAURANTE BANDEIRANTES DO CASTELO LTDA","RIO DE JANEIRO","RJ",33,"23-out-18",2759,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ","08-out-18","13-out-18","Missa de celebração do dia de Nossa Senhora Aparecida"
1651310000139,"COMERCIAL F & A LTDA  EPP","BELO HORIZONTE","MG",45533,"24-mai-18","1291,09","FORNECIMENTO DE ALIMENTAÇÃO","BELO HORIZONTE","MG","21-mai-18","24-mai-18","Solenidade Comemorativa do Dia da Indústria 2018 e Posse do Novo Presidente da FIEMIG, Flávio Roscoe Nogueira e da Diretoria Eleita para o Quadriênio 2018/2022"
7743830000158,"PADARIA E LANCHONETE POMPÉU","BELO HORIZONTE","MG",1932,"24-mai-18","595,7","FORNECIMENTO DE ALIMENTAÇÃO","BELO HORIZONTE","MG","21-mai-18","24-mai-18","Solenidade Comemorativa do Dia da Indústria 2018 e Posse do Novo Presidente da FIEMIG, Flávio Roscoe Nogueira e da Diretoria Eleita para o Quadriênio 2018/2022"
10319375000334,"MULTI FORMATO DISTRIBUIDORA S.A.","BELO HORIZONTE","MG",289649,"24-mai-18","12,98","GENEROS DE ALIMENTAÇÃO","BELO HORIZONTE","MG","21-mai-18","24-mai-18","Solenidade Comemorativa do Dia da Indústria 2018 e Posse do Novo Presidente da FIEMIG, Flávio Roscoe Nogueira e da Diretoria Eleita para o Quadriênio 2018/2022"
4194289000188,"PADARIA E COSTELÃO GONÇALVES E DENIZ LTDA ME","RESENDE","RJ",161707,"24-mai-18","7639,5","FORNECIMENTO DE ALIMENTAÇÃO","PORTO REAL","RJ","20-mai-18","25-mai-18","Cerimônia de Entrega de 264 veículos para equipagem de Conselhos Tutelares."
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",6106,"25-dez-18",5040,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","19-dez-18","21-dez-18","Cerimônia de Comemoração aos 10 Anos do Centro de Cardiologia do Hospital Sírio-Libanês"
0,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",6107,"25-dez-18",3780,"FORNECIMENTO DE ALIMENTAÇÃO","SAO PAULO","SP","21-dez-18","25-dez-18",
7743830000158,"PADARIA E LANCHONETE POMPÉU","BELO HORIZONTE","MG",1933,"25-mai-18","8080,8","FORNECIMENTO DE ALIMENTAÇÃO","BELO HORIZONTE","MG","21-mai-18","24-mai-18","Solenidade Comemorativa do Dia da Indústria 2018 e Posse do Novo Presidente da FIEMIG, Flávio Roscoe Nogueira e da Diretoria Eleita para o Quadriênio 2018/2022"
2651668000124,"HOTEL GOYA PLAZA LTDA","RIO DE JANEIRO","RJ",6371,"25-mai-18",630,"FORNECIMENTO DE ALIMENTAÇÃO","PORTO REAL","RJ","20-mai-18","25-mai-18","Cerimônia de Entrega de 264 veículos para equipagem de Conselhos Tutelares."
6325665003096,"PROMENADE ITAGUAÍ","RIO DE JANEIRO","RJ",25267,"26-fev-18",189,"FORNECIMENTO DE ALIMENTAÇÃO","ITACURUÇÁ","RJ","06-fev-18","14-fev-18","Agenda Privada"
15425406000193,"DONA OLINDA PADARIA & DELICATESSEN","RIO DE JANEIRO","RJ",890,"26-set-18","24112,5","FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ","24-set-18","27-set-18","Cerimônia de Encerramento do ""Rio Oil&Gas 2018"""
39537469000108,"SANHARO CHURRASCARIA LTDA","RIO DE JANEIRO","RJ",459,"26-set-18",4800,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ","24-set-18","27-set-18","Cerimônia de Encerramento do ""Rio Oil&Gas 2018"""
33472739000155,"CONFEITARIA SANTO AMARO LTDA","RIO DE JANEIRO","RJ",4719,"27-set-18",4620,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ","25-set-18","27-set-18","Cerimônia de anúncio da expansão de investimento em energias renováveis - BNDES"
6111531000138,"PANIFICADORA FERNANDO COSTA EIRELI - ME",,"MG",1174,"28-abr-18","6733,8","FORNECIMENTO DE ALIMENTAÇÃO","UBERABA","MG","25-abr-18","29-abr-18","Solenidade de Abertura Oficialda 84 Exposição Internacional de Gado Zebu-ExpoZebu"
86521028000190,"BOI BÃO CHURRASCARIA LTDA",,"MG",4245,"28-abr-18","2308,4","FORNECIMENTO DE ALIMENTAÇÃO","UBERABA","MG","25-abr-18","29-abr-18","Solenidade de Abertura Oficialda 84 Exposição Internacional de Gado Zebu-ExpoZebu"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5587,"28-set-18",1110,"FORNECIMENTO DE ALIMENTAÇÃO","SAO PAULO","SP","27-set-18","29-set-18","Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5594,"28-set-18",630,"FORNECIMENTO DE ALIMENTAÇÃO","SAO PAULO","SP","27-set-18","29-set-18","Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4812,"29-mai-18",9000,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","26-mai-18","29-mai-18","Jantar por ocasião do Fórum de Investimento Brasil 2018 - 28/05"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4813,"29-mai-18",3270,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","26-mai-18","29-mai-18","Jantar por ocasião do Fórum de Investimento Brasil 2018 - 28/05"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5750,"29-out-18",7650,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","25-out-18","29-out-18","Abertura da 18a Conferência Internacional DATAGRO sobre Açúcar e Etanol"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4632,"30-abr-18",3330,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","27-abr-18","01-mai-18","Agenda Privada"
9967852018506,"HOTELARIA ACCOR BRASIL S/A",,"SP",702,"30-abr-18",201,"FORNECIMENTO DE ALIMENTAÇÃO","RIBEIRÃO PRETO","SP","27-abr-18","03-mai-18","Cerimônia de Abertura de 25a edição do AGRISHOW - Feira Internacional de Tecnologia Agrícola em Ação"
33472739000155,"CONFEITARIA SANTO AMARO LTDA","RIO DE JANEIRO","RJ",4595,"30-ago-18",3600,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ","28-ago-18","30-ago-18","Acompanhamento da Intervenção Federal no Rio de Janeiro-RJ"
